7.5	0.6210874515545	1.	0.0016322831020478322
8.5	0.5872873550087331	1.	0.0018202366639099058
9.5	0.5789716628725341	1.	0.0021018519476867776
10.5	0.5683937117704919	1.	0.0023894341759958544
11.5	0.5665776744664296	1.	0.002768061307633356
12.5	0.5473844216063373	1.	0.0030628619736530094
13.5	0.5541986728206854	1.	0.0035399393642427763
15.	0.5551471814337378	2.	0.003117489988437527
17.	0.5849931091038199	2.	0.00397944133682756
19.	0.5633941570346653	2.	0.005058917442707073
22.5	0.5779694944175499	5.	0.004696255115673292
27.5	0.5643599630761106	5.	0.008062289157100345
32.5	0.591394829493189	5.	0.01237934996214591
37.5	0.571331982604244	5.	0.016069474936963347
45.	0.6362175906540262	10.	0.022891166915262336
